id,name,province_id,city_id
1597,ترکمانچای,1,17
1855,میانه,1,17
18,هریس,1,0
485,اربطان,1,18
682,بخشایش,1,18
1774,خواجه,1,18
1790,زرنق,1,18
1179,کلوانق,1,18
705,هریس,1,18
19,هشترود,1,0
617,نظر کهریزی,1,19
1516,هشترود,1,19
20,هوراند,1,0
842,هوراند,1,20
21,ورزقان,1,0
1575,خاروانا,1,21
1184,ورزقان,1,21
22,ارومیه,2,0
1296,ارومیه,2,22
1777,سرو,2,22
785,سیلوانه,2,22
691,قوشچی,2,22
1048,نوشین,2,22
23,اشنویه,2,0
1594,اشنویه,2,23
1690,نالوس,2,23
24,باروق,2,0
1556,باروق,2,24
25,بوکان,2,0
565,بوکان,2,25
1867,سیمینه,2,25
26,پلدشت,2,0
1545,پلدشت,2,26
1024,نازک علیا,2,26
27,پیرانشهر,2,0
1038,پیرانشهر,2,27
955,لاجان,2,27
28,تکاب,2,0
741,تخت سلیمان,2,28
1363,تکاب,2,28
29,چالدران,2,0
1026,آواجیق,2,29
753,سیه چشمه,2,29
30,چایپاره,2,0
634,حاجیلار,2,30
1799,قره ضیاءالدین,2,30
31,چهاربرج,2,0
32,خوی,2,0
993,ایواوغلی,2,32
1768,خوی,2,32
653,دیزج دیز,2,32
801,زرآباد,2,32
1354,فیرورق,2,32
1112,قطور,2,32
33,سردشت,2,0
1450,ربط,2,33
488,سردشت,2,33
771,میرآباد,2,33
604,نلاس,2,33
34,سلماس,2,0
520,تازه شهر,2,34
1176,سلماس,2,34
35,شاهین دژ,2,0
509,شاهیندژ,2,35
822,کشاورز,2,35
1004,محمودآباد,2,35
36,شوط,2,0
1254,شوط,2,36
1750,مرگنلر,2,36
1549,یولاگلدی,2,36
37,ماکو,2,0
550,بازرگان,2,37
1446,ماکو,2,37
38,مهاباد,2,0
943,خلیفان,2,38
1715,گوگ تپه,2,38
1618,مهاباد,2,38
39,میاندوآب,2,0
1301,بکتاش,2,39
1003,چهار برج,2,39
518,میاندوآب,2,39
1266,میرآباد,2,0
40,نقده,2,0
1870,محمدیار,2,40
1063,نقده,2,40
41,اردبیل,3,0
1468,آراللو,3,41
597,اردبیل,3,41
1728,ثمرین,3,41
1302,هیر,3,41
42,اصلاندوز,3,0
1148,اصلاندوز,3,42
12955,بران علیا,3,42
1190,انگوت,3,0
18642,زیوه,3,1190
43,بیله سوار,3,0
1789,بیله سوار,3,43
1633,جعفر آباد,3,43
44,پارس آباد,3,0
1293,اسلام آباد,3,44
1679,اولتان,3,44
855,پارس آباد,3,44
1634,مغانسر,3,44
45,خلخال,3,0
1431,خلخال,3,45
730,کلور,3,45
1500,هشتجین,3,45
46,سرعین,3,0
1433,اردیموسی,3,46
1217,سرعین,3,46
47,کوثر,3,0
12954,فیروزآباد,3,47
1793,گیوی,3,47
48,گرمی,3,0
1612,تازه کندانگوت,3,48
552,زهرا,3,48
1834,گرمی,3,48
49,مشگین شهر,3,0
681,آلنی,3,49
609,رضی,3,49
1508,فخرآباد,3,49
1101,قصابه,3,49
533,لاهرود,3,49
1140,مرادلو,3,49
674,مشگین شهر,3,49
50,نمین,3,0
1763,آبی بیگلو,3,50
1445,عنبران,3,50
1379,نمین,3,50
51,نیر,3,0
1257,کورائیم,3,51
1470,نیر,3,51
52,آران و بیدگل,4,0
1381,آران و بیدگل,4,52
1622,ابوزیدآباد,4,52
793,سفیدشهر,4,52
1255,نوش آباد,4,52
53,اردستان,4,0
1571,اردستان,4,53
1701,زواره,4,53
649,مهاباد,4,53
54,اصفهان,4,0
539,اصفهان,4,54
1095,بهارستان,4,54
781,زیار,4,54
886,قهجاورستان,4,54
55,برخوار,4,0
709,حبیب آباد,4,55
1608,خورزوق,4,55
635,دستگرد,4,55
1343,دولت آباد,4,55
1696,سین,4,55
478,شاپورآباد,4,55
1234,کمشچه,4,55
56,بوئین میاندشت,4,0
961,افوس,4,56
542,بوئین میاندشت,4,56
57,تیران و کرون,4,0
1730,تیران,4,57
778,رضوانشهر,4,57
1348,عسگران,4,57
58,جرقویه,4,0
1852,حسن آباد,4,58
1771,محمدآباد,4,58
1018,نصرآباد,4,58
699,نیک آباد,4,58
59,چادگان,4,0
1249,چادگان,4,59
1841,رزوه,4,59
60,خمینی شهر,4,0
1025,اصغرآباد,4,60
1803,خمینی شهر,4,60
688,درچه,4,60
1271,کوشک,4,60
61,خوانسار,4,0
899,خوانسار,4,61
745,ویست,4,61
62,خور و بیابانک,4,0
1544,جندق,4,62
1522,خور,4,62
1428,فرخی,4,62
63,دهاقان,4,0
703,دهاقان,4,63
1068,گلشن,4,63
64,سمیرم,4,0
1203,بیده,4,64
1702,حنا,4,64
627,سمیرم,4,64
1083,فتح آباد,4,64
1242,کمه,4,64
1209,ونک,4,64
65,شاهین شهر و میمه,4,0
1059,شاهین شهر,4,65
1775,گرگاب,4,65
1821,گزبرخوار,4,65
1011,لای بید,4,65
690,میمه,4,65
1035,وزوان,4,65
66,شهرضا,4,0
1303,شهرضا,4,66
498,منظریه,4,66
67,فریدن,4,0
1074,داران,4,67
1085,دامنه,4,67
68,فریدونشهر,4,0
1031,برف انبار,4,68
757,فریدونشهر,4,68
69,فلاورجان,4,0
820,ابریشم,4,69
1336,اشتر جان,4,69
1028,بهاران شهر,4,69
1579,بوستان,4,69
1131,پیربکران,4,69
1187,زازران,4,69
1069,طاد,4,69
1121,فلاورجان,4,69
625,قهدریجان,4,69
1061,کلیشادوسودرجان,4,69
1291,مینادشت,4,69
70,کاشان,4,0
1153,برزک,4,70
766,جوشقان قالی,4,70
1042,قمصر,4,70
909,کاشان,4,70
1548,کامووچوگان,4,70
1096,مشکات,4,70
1419,نیاسر,4,70
1185,کوهپایه,4,0
643,تودشک,4,1185
1266,سگزی,4,1185
1237,کوهپایه,4,1185
71,گلپایگان,4,0
1279,گلپایگان,4,71
1138,گلشهر,4,71
1383,گوگد,4,71
72,لنجان,4,0
711,باغ بهادران,4,72
645,باغشاد,4,72
1698,چرمهین,4,72
1499,چمگردان,4,72
979,زاینده رود,4,72
1515,زرین شهر,4,72
1275,سده لنجان,4,72
1157,فولادشهر,4,72
683,ورنامخواست,4,72
73,مبارکه,4,0
1818,دهسرخ,4,73
808,دیزیچه,4,73
1521,زیباشهر,4,73
1109,شهر جدید مجلسی,4,73
1435,طالخونچه,4,73
1139,کرکوند,4,73
1412,مبارکه,4,73
74,نائین,4,0
1434,انارک,4,74
1804,بافران,4,74
1323,نائین,4,74
75,نجف آباد,4,0
639,جوزدان,4,75
1444,دهق,4,75
1567,علویجه,4,75
1498,کهریزسنگ,4,75
1410,گلدشت,4,75
618,نجف آباد,4,75
76,نطنز,4,0
554,بادرود,4,76
626,خالدآ باد,4,76
1707,طرق رود,4,76
1171,نطنز,4,76
77,هرند,4,0
1795,اژیه,4,77
1640,هرند,4,77
78,ورزنه,4,0
1853,ورزنه,4,78
79,اشتهارد,5,0
1151,اشتهارد,5,79
1192,پلنگ آباد,5,79
80,چهار باغ,5,0
501,چهارباغ,5,80
81,ساوجبلاغ,5,0
1292,شهرجدیدهشتگرد,5,81
958,کوهسار,5,81
1561,گلسار,5,81
525,هشتگرد,5,81
82,طالقان,5,0
519,طالقان,5,82
83,فردیس,5,0
629,فردیس,5,83
1020,مشکین دشت,5,83
84,کرج,5,0
1190,آسارا,5,84
1727,کرج,5,84
906,کمالشهر,5,84
486,گرمدره,5,84
1583,ماهدشت,5,84
1693,محمدشهر,5,84
85,نظرآباد,5,0
765,تنکمان,5,85
1282,نظرآباد,5,85
86,آبدانان,6,0
670,آبدانان,6,86
602,سراب باغ,6,86
1022,مورموری,6,86
87,ایلام,6,0
775,ایلام,6,87
669,جعفرآباد,6,87
88,ایوان,6,0
671,ایوان,6,88
1313,زرنه,6,88
89,بدره,6,0
1106,بدره,6,89
851,چشمه شیرین,6,89
90,چرداول,6,0
1511,آسمان آباد,6,90
923,بلاوه,6,90
999,سرآبله,6,90
505,شباب,6,90
1184,چوار,6,0
1142,چوار,6,1184
91,دره شهر,6,0
932,دره شهر,6,91
861,ماژین,6,91
92,دهلران,6,0
570,پهله,6,92
18775,دشت عباس,6,92
1127,دهلران,6,92
638,موسیان,6,92
976,میمه,6,92
93,سیروان,6,0
931,لومار,6,93
94,ملکشاهی,6,0
1780,ارکواز,6,94
1162,دلگشا,6,94
1376,مهر,6,94
95,مهران,6,0
632,صالح آباد,6,95
1322,مهران,6,95
1183,هلیلان,6,0
1007,توحید,6,1183
96,بوشهر,7,0
1259,بوشهر,7,96
641,چغادک,7,96
1740,خارک,7,96
584,عالی شهر,7,96
97,تنگستان,7,0
580,آباد,7,97
1534,اهرم,7,97
1791,دلوار,7,97
98,جم,7,0
1876,انارستان,7,98
1832,بهارستان,7,98
825,جم,7,98
1305,ریز,7,98
99,دشتستان,7,0
980,آبپخش,7,99
767,برازجان,7,99
1195,بوشکان,7,99
1785,تنگ ارم,7,99
1389,دالکی,7,99
885,سعدآباد,7,99
1441,شبانکاره,7,99
1352,کلمه,7,99
1523,وحدتیه,7,99
100,دشتی,7,0
1471,بادوله,7,100
577,خورموج,7,100
1079,شنبه,7,100
1099,کاکی,7,100
101,دیر,7,0
1805,آبدان,7,101
515,بردخون,7,101
987,بردستان,7,101
532,بندردیر,7,101
1568,دوراهک,7,101
102,دیلم,7,0
1052,امام حسن,7,102
1049,بندر دیلم,7,102
103,عسلویه,7,0
727,بید خون,7,103
1677,چاه مبارک,7,103
967,عسلویه,7,103
1244,نخل تقی,7,103
104,کنگان,7,0
1227,بندرکنگان,7,104
530,بنک,7,104
847,سیراف,7,104
105,گناوه,7,0
804,بندر ریگ,7,105
1208,بندرگناوه,7,105
118,اسلامشهر,8,0
1243,اسلامشهر,8,118
1218,چهاردانگه,8,118
119,بهارستان,8,0
694,صالحیه,8,119
1128,گلستان,8,119
1756,نسیم شهر,8,119
120,پاکدشت,8,0
742,پاکدشت,8,120
1593,شریف آباد,8,120
1859,فرون آباد,8,120
113,پردیس,8,0
1530,بومهن,8,113
902,خسرو آباد,8,113
871,سعیدآباد,8,113
1641,شهرجدیدپردیس,8,113
121,پیشوا,8,0
1551,پیشوا,8,121
12956,جلیل آباد,8,121
106,تهران,8,0
1051,تهران,8,106
115,دماوند,8,0
1648,آبسرد,8,115
889,آبعلی,8,115
1808,دماوند,8,115
1765,رودهن,8,115
18663,رودهن,8,115
1675,کیلان,8,115
123,رباط کریم,8,0
1623,رباطکریم,8,123
746,شهرجدیدپرند,8,123
1318,نصیرشهر,8,123
124,ری,8,0
1665,باقر شهر,8,124
760,حسن آباد,8,124
1411,ری,8,124
1454,قلعه نو,8,124
790,قیامدشت,8,124
1621,کهریزک,8,124
1283,کوره فرنگی,8,124
1194,شمیرانات,8,0
18644,تجریش,8,1194
128,شمیرانات,8,0
1776,تجریش,8,128
637,شمشک,8,128
1183,فشم,8,128
832,لواسان,8,128
108,شهریار,8,0
1611,باغستان,8,108
1473,شاهد شهر,8,108
642,شهر جدید اندیشه,8,108
1801,شهریار,8,108
490,صبا شهر,8,108
863,فردوسیه,8,108
1542,وحیدیه,8,108
116,فیروزکوه,8,0
1532,ارجمند,8,116
535,فیروزکوه,8,116
110,قدس,8,0
933,قدس,8,110
125,قرچک,8,0
877,قرچک,8,125
111,ملارد,8,0
1393,صفادشت,8,111
18844,صفادشت,8,111
1644,ملارد,8,111
126,ورامین,8,0
904,جواد آباد,8,126
511,ورامین,8,126
129,اردل,16,0
506,اردل,16,129
743,دشتک,16,129
1120,سرخون,16,129
1280,کاج,16,129
130,بروجن,16,0
1469,بروجن,16,130
1546,بلداجی,16,130
1307,سفید دشت,16,130
956,فرادنبه,16,130
1526,گندمان,16,130
1269,نقنه,16,130
131,بن,16,0
1287,بن,16,131
1836,وردنجان,16,131
1562,یان چشمه,16,131
132,خانمیرزا,16,0
685,آلونی,16,132
133,سامان,16,0
1738,سامان,16,133
1055,هوره,16,133
134,شهرکرد,16,0
834,سودجان,16,134
744,سورشجان,16,134
1760,شهر کرد,16,134
1592,طاقانک,16,134
1047,فرخ شهر,16,134
1005,کیان,16,134
696,نافچ,16,134
1614,هارونی,16,134
1414,هفشجان,16,134
135,فارسان,16,0
1838,باباحیدر,16,135
1221,پردنجان,16,135
826,جونقان,16,135
1497,چلیچه,16,135
1108,فارسان,16,135
12842,فیل آباد,16,135
1397,گوجان,16,135
1267,فرخشهر,16,0
1187,فلارد,16,0
1482,مال خلیفه,16,1187
136,کوهرنگ,16,0
698,بازفت,16,136
1377,چلگرد,16,136
1632,صمصامی,16,136
137,کیار,16,0
809,دستناء,16,137
957,شلمزار,16,137
656,گهرو,16,137
1246,ناغان,16,137
138,لردگان,16,0
1558,سردشت لردگان,16,138
1017,لردگان,16,138
1749,منج,16,138
139,بشرویه,17,0
557,ارسک,17,139
1392,بشرویه,17,139
140,بیرجند,17,0
1645,بیرجند,17,140
141,خوسف,17,0
1062,خوسف,17,141
613,ماژان,17,141
1110,محمدشهر,17,141
142,درمیان,17,0
1023,اسدیه,17,142
1082,طبس مسینا,17,142
953,قهستان,17,142
898,گزیک,17,142
143,زیرکوه,17,0
1225,آبیز,17,143
1646,حاجی آباد,17,143
633,زهان,17,143
144,سرایان,17,0
1210,آیسک,17,144
1350,سرایان,17,144
731,سه قلعه,17,144
145,سربیشه,17,0
1806,درح,17,145
1866,سربیشه,17,145
1792,مود,17,145
146,طبس,17,0
1735,دیهوک,17,146
911,طبس,17,146
819,عشق آباد,17,146
147,فردوس,17,0
536,اسلامیه,17,147
700,باغستان,17,147
837,فردوس,17,147
148,قائنات,17,0
665,آرین شهر,17,148
537,اسفدن,17,148
720,خضری دشت بیاض,17,148
1284,قاین,17,148
493,نیمبلوک,17,148
149,نهبندان,17,0
1304,شوسف,17,149
1228,نهبندان,17,149
150,باخرز,18,0
1490,باخرز,18,150
1557,قلعه نوعلیا,18,150
151,بجستان,18,0
1215,بجستان,18,151
1673,یونسی,18,151
152,بردسکن,18,0
922,انابد,18,152
1333,بردسکن,18,152
1289,شهرآباد,18,152
154,تایباد,18,0
751,تایباد,18,154
937,کاریز,18,154
1448,مشهدریزه,18,154
155,تربت جام,18,0
989,احمدآبادصولت,18,155
1160,تربت جام,18,155
1662,سمیع آباد,18,155
1686,نصرآباد,18,155
1480,نیل شهر,18,155
156,تربت حیدریه,18,0
1156,بایک,18,156
1856,تربت حیدریه,18,156
1332,رباط سنگ,18,156
1094,کدکن,18,156
12948,نسر,18,156
157,جغتای,18,0
1596,جغتای,18,157
959,ریواده,18,157
158,جوین,18,0
1012,حکم آباد,18,158
977,نقاب,18,158
159,چناران,18,0
507,چناران,18,159
1345,رادکان,18,159
587,سیدآباد,18,159
160,خلیل آباد,18,0
1706,خلیل آباد,18,160
1513,کندر,18,160
161,خواف,18,0
1778,خواف,18,161
917,سده,18,161
487,سلامی,18,161
1395,سنگان,18,161
1699,قاسم آباد,18,161
1420,نشتیفان,18,161
162,خوشاب,18,0
1517,سلطان آباد,18,162
697,مشکان,18,162
1825,نوده انقلاب,18,162
163,داورزن,18,0
1199,داورزن,18,163
646,ریوند,18,163
164,درگز,18,0
1369,چاپشلو,18,164
1270,درگز,18,164
1314,لطف آباد,18,164
971,نوخندان,18,164
165,رشتخوار,18,0
841,جنگل,18,165
1758,رشتخوار,18,165
166,زاوه,18,0
1258,چخماق,18,166
1077,دولت آباد,18,166
167,زبرخان,18,0
1186,اسحق آباد,18,167
712,خرو,18,167
1796,درود,18,167
962,قدمگاه,18,167
168,سبزوار,18,0
1248,روداب,18,168
1251,سبزوار,18,168
169,سرخس,18,0
667,سرخس,18,169
1194,مزدآوند,18,169
170,ششتمد,18,0
964,ششتمد,18,170
171,صالح آباد,18,0
1863,جنت آباد,18,171
708,صالح آباد,18,171
153,طرقبه شاندیز,18,0
875,شاندیز,18,153
1224,طرقبه,18,153
172,فریمان,18,0
852,سفید سنگ,18,172
1170,فرهادگرد,18,172
548,فریمان,18,172
494,قلندرآباد,18,172
173,فیروزه,18,0
763,فیروزه,18,173
770,گرماب,18,173
1845,همت آباد,18,173
174,قوچان,18,0
1236,آلماجق,18,174
1688,باجگیران,18,174
1091,شهرکهنه,18,174
636,قوچان,18,174
849,مزرج,18,174
175,کاشمر,18,0
18666,فرگ قلعه,18,175
795,کاشمر,18,175
176,کلات,18,0
1406,چنار,18,176
1261,شهرزو,18,176
981,کلات,18,176
177,کوهسرخ,18,0
975,ریوش,18,177
178,گلبهار,18,0
1751,گلبهار,18,178
1372,گلمکان,18,178
179,گناباد,18,0
1358,بیدخت,18,179
1547,روشناوند,18,179
1019,کاخک,18,179
925,گناباد,18,179
180,مشهد,18,0
755,رضویه,18,180
1723,مشهد,18,180
1726,ملک آباد,18,180
181,مه ولات,18,0
1477,شادمهر,18,181
1013,فیض آباد,18,181
1191,میان جلگه,18,0
470,عشق آباد,18,1191
182,نیشابور,18,0
870,بار,18,182
805,چکنه,18,182
1871,درود,18,182
1006,نیشابور,18,182
183,اسفراین,19,0
1663,اسفراین,19,183
921,صفی آباد,19,183
1193,بام و صفی آباد,19,0
18638,صفی آباد,19,1193
184,بجنورد,19,0
1762,بجنورد,19,184
879,چناران شهر,19,184
969,حصار گرمخان,19,184
185,جاجرم,19,0
1338,جاجرم,19,185
1613,سنخواست,19,185
1745,شوقان,19,185
186,راز و جرگلان,19,0
1298,راز,19,186
18629,غلامان,19,186
1034,یکه سعود,19,186
18628,یکه سعود جدید,19,186
190,سملقان,19,0
918,آشخانه,19,190
1403,آوا,19,190
1520,قاضی,19,190
187,شیروان,19,0
1325,خانلق,19,187
1382,زیارت,19,187
715,شیروان,19,187
752,قوشخانه,19,187
1130,لوجلی,19,187
188,فاروج,19,0
1222,تیتکانلو,19,188
1681,فاروج,19,188
189,گرمه,19,0
1642,ایور,19,189
803,درق,19,189
1105,گرمه,19,189
1264,مانه,19,0
780,پیش قلعه,19,1264
18832,پیش قلعه(جدید),19,1264
191,آبادان,20,0
1741,آبادان,20,191
1014,اروندکنار,20,191
566,چوئبده,20,191
192,آغاجاری,20,0
880,آغاجاری,20,192
18643,جولکی,20,192
193,امیدیه,20,0
521,امیدیه,20,193
610,جایزان,20,193
18776,جایزان,20,193
853,میانکوه,20,193
194,اندیکا,20,0
884,آبژدان,20,194
591,زاووت,20,194
1201,قلعه خواجه,20,194
195,اندیمشک,20,0
1491,آزادی,20,195
1479,اندیمشک,20,195
1660,بیدروبه,20,195
1605,چم گلک,20,195
1299,حسینیه,20,195
196,اهواز,20,0
1126,الهائی,20,196
1111,اهواز,20,196
197,ایذه,20,0
883,ایذه,20,197
198,باغ ملک,20,0
1651,باغ ملک,20,198
1566,قلعه تل,20,198
1272,میداود,20,198
199,باوی,20,0
806,شیبان,20,199
1553,ملاثانی,20,199
1335,ویس,20,199
200,بندرماهشهر,20,0
684,بندرامام خمینی,20,200
997,بندرماهشهر,20,200
1616,چمران,20,200
201,بهبهان,20,0
